,background,left_ventricle,right_ventricle,left_atrium,right_atrium,myocardium,descending_aorta,pulmonary_trunk,ascending_aorta,vena_cava,auricle,coronary_artery
2137,0.99431854,1.0,1.0,0.9790345,0.9079582,0.92691535,0.89594275,0.9442209,1.0,7.8186083e-19,1.0,1.0
2138,0.9967435,1.0,7.1736013e-19,0.9999544,0.9994968,0.95183295,0.9998453,1.0,1.0,1.0,1.0,1.4641288e-18
2139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2141,0.9884292,1.3888889e-18,1.0,0.894088,1.4492754e-17,0.90695053,0.82570857,0.877159,7.262164e-19,1.8416206e-18,3.0854674e-19,1.0869565e-17
2142,0.9945873,1.0,1.0,0.96894747,0.42696628,0.70388347,0.98967874,0.8773826,1.0,1.0,1.0,3.5211267e-18
2143,0.9885447,1.3137152e-19,1.0,0.7289165,0.033519555,0.8643853,0.48143485,0.5560589,1.0,3.0515716e-19,3.9729836e-19,5.780347e-18
2144,0.99591196,2.470966e-19,9.975062e-20,0.12992434,0.9362024,0.88332933,0.99923116,0.94809854,2.9411763e-17,1.0,1.0,2.5e-17
2145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2146,0.9966662,1.0,4.0650406e-18,1.0,0.96665406,0.9445299,1.0,1.0,1.0,1.0,1.0,9.090909e-17
2147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2149,0.99836665,1.0,1.0,0.5451578,0.9999821,1.0,0.99997395,0.112280704,1.0,1.0,1.0,1.0
2150,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2151,0.9999447,1.0,1.0,1.0,1.0,0.9999821,0.99996257,1.0,1.0,1.0,1.0,1.0
2152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2154,0.98993385,1.0,1.0,1.0,1.0,1.6331863e-19,1.0,1.0,1.0,1.0,1.0,1.0
2155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2156,0.99386245,8.5792724e-20,1.8181819e-17,0.0385085,0.8609441,0.8805162,0.99640805,0.05285068,9.461633e-20,3.1948881e-18,2.7777777e-17,3.030303e-17
2157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2158,0.9960716,1.0,1.0,0.85591584,1.0,1.0,0.98325896,0.92453754,1.0,1.0,1.0,1.0
2159,0.9958957,1.0,3.7383177e-20,5.0745967e-20,0.9122077,0.76838434,1.0,0.5707376,1.0,1.0,1.0,2.631579e-17
2160,0.99228215,1.0,1.0,0.72772604,1.0,1.0,0.980758,0.7580386,1.0,1.0,1.0,1.0
2161,0.9987204,1.0,1.0,0.6939722,1.0,0.999803,1.0,0.7379492,1.0,1.0,1.0,1.0
2162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2165,0.9999951,1.0,1.0,1.0,1.0,1.0,0.9999951,1.0,1.0,1.0,1.0,1.0
2166,0.99025357,1.0,4.0881402e-20,9.484067e-20,0.8526224,0.8471203,0.99948376,0.7729817,5.2465895e-19,1.0,1.0,1.1235955e-17
2167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2168,0.9921614,2.0189784e-19,1.0,0.4564819,0.90104765,0.8464906,0.3894052,0.8318527,1.2223444e-19,1.996008e-18,3.8417212e-19,1.814882e-18
2169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2170,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2171,0.9892227,4.8218332e-20,7.272727e-19,0.8691535,0.61433166,0.7301275,0.94603175,0.9500624,5.5555554e-17,4.6082947e-18,1.0,2.5641026e-17
2172,0.99650186,8.849558e-19,5.0477007e-20,5.9112136e-20,0.9508592,0.84098876,1.0,0.98755544,1.4925374e-17,1.0,1.0,6.666667e-17
2173,0.9941427,1.0,1.0,0.25386065,1.0,1.0,1.0,0.40333092,1.0,1.0,1.0,1.0
2174,0.9999821,1.0,1.0,1.0,1.0,0.9999821,1.0,1.0,1.0,1.0,1.0,1.0
2175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2176,0.99774086,1.0,1.0,0.86109143,1.0,0.9999528,1.0,0.8911862,1.0,1.0,1.0,1.0
2177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2180,0.9999967,1.0,1.0,1.0,1.0,0.9999967,1.0,1.0,1.0,1.0,1.0,1.0
2181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2184,0.98225784,1.6520733e-19,2.695418e-19,0.11235955,0.901871,0.8909843,0.5496536,0.64453447,4.927322e-20,2.1715525e-19,1.0,4.5454544e-17
2185,0.9968359,2.5252526e-19,8.9621795e-20,0.110733695,0.9406911,0.88497466,0.9996809,0.93170774,9.090909e-17,1.0,1.0,2.8571427e-17
2186,0.9944322,1.8063584e-19,7.4294204e-19,3.146633e-19,0.8782629,0.8486342,0.9938491,0.8655482,1.7292063e-19,1.0,2.2675738e-18,1.851852e-17
2187,0.986679,7.2521574e-20,1.0,0.90057075,0.99894583,0.74490625,0.96534234,0.901383,1.0,2.9568303e-19,1.0,1.0
2188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2189,0.9983469,1.0,1.0,0.6507937,1.0,1.0,0.035656404,0.89500785,1.0,1.0,1.0,1.0
2190,0.99964345,1.0,1.0,1.0,1.0,4.56621e-18,1.0,1.0,1.0,1.0,1.0,1.0
2191,0.99740773,1.0,1.0,0.57888764,1.0,0.9998421,0.978241,0.8791979,1.0,1.0,1.0,1.0
2192,0.98373544,2.3121386e-19,9.1265855e-20,0.039614562,0.9266943,0.8644799,0.009939946,0.5890603,5.4054056e-20,3.4482758e-19,1.0,2.631579e-17
2193,0.9977881,1.0,1.0,0.999029,1.0,1.0,1.0,0.9987615,1.0,1.0,1.0,1.0
2194,0.99379224,1.0,1.0,0.81454366,1.0,1.0,0.96600604,0.8379729,1.0,1.0,1.0,1.0
2195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2196,0.9977264,1.0,1.1163206e-19,0.99897027,0.99787307,0.75234556,1.0,1.0,1.0,1.0,1.0,2.4390243e-18
2197,0.9970851,1.0,1.0,0.8391528,1.0,0.9999902,2.3310024e-18,0.82855093,1.0,1.0,1.0,1.0
2198,0.9970341,1.1855365e-19,1.5151515e-17,0.10364964,0.9803878,0.82732385,1.0,0.84371185,7.017544e-19,1.0,1.0,4.7619047e-17
2199,0.9973569,1.0,1.0,1.0,1.0,0.9533096,1.0,1.0,1.0,1.0,1.0,7.29927e-18
2200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2201,0.9991448,1.0,1.0,1.0,1.0,0.9991448,1.0,1.0,1.0,1.0,1.0,1.0
2202,0.992902,1.0,1.0,0.8159903,0.70054615,0.9994789,0.9196574,0.87358063,1.0,1.0,1.0,1.0
2203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2204,0.9917361,1.0,1.0,0.42568544,1.0,1.0,0.7811195,0.7798894,1.0,1.0,1.0,1.0
2205,0.9992746,1.0,1.0,0.29411766,1.0,1.0,1.0,0.538937,1.0,1.0,1.0,1.0
2206,0.9954362,1.867065e-19,4.8202063e-20,0.005381832,0.8093317,0.7453226,1.0,0.93232965,3.3079723e-19,5.0175613e-19,1.0,5.263158e-17
2207,0.9966696,6.25e-17,8.32016e-20,0.028550241,0.953467,0.8132768,1.0,0.044198897,1.0,1.0,1.0,1.9083969e-18
2208,0.98914206,1.48721e-19,1.0,0.24479334,0.97858757,0.8778695,0.99852157,0.6142272,2.139495e-19,2.8810142e-19,1.0,3.3333333e-16
2209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2210,0.99826694,1.0,4.0192926e-19,0.9999935,0.9179723,0.9206017,1.0,0.8125,1.0,1.0,1.0,2.5e-17
2211,0.98756367,1.3333333e-17,1.0,0.9326851,0.20021224,0.85575277,0.90940666,0.71715546,1.0989011e-18,1.8800527e-19,1.6447369e-18,1.1363636e-17
2212,0.9979107,1.0,1.0,1.0,1.0,0.9979107,1.0,1.0,1.0,1.0,1.0,1.0
2213,0.99569154,1.0,1.0,0.730331,1.0,1.0,0.95787716,0.7657256,1.0,1.0,1.0,1.0
2214,0.98794115,4.922471e-20,1.4218683e-19,0.7827791,0.68808836,0.7432523,0.7294798,0.9763381,6.0864275e-19,1.4556041e-18,1.0,8.7719295e-18
2215,0.9966348,5.1546393e-18,7.85546e-19,0.9999902,0.99997395,0.9036907,1.0,1.0,1.0,1.0,1.0,4.4052864e-18
2216,0.99802136,1.0,1.2380835e-19,0.012255841,0.904321,0.88080335,1.0,0.7522936,1.0,1.0,1.0,2.5e-16
2217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2220,0.99696696,1.4819206e-19,1.0,0.33279154,0.9881936,0.91177267,0.08372641,0.7155722,4.6728973e-19,1.0,4.2052146e-19,1e-16
2221,0.9956658,1.0,7.891414e-20,0.0067372476,0.9316811,0.89732635,1.0,0.22302158,1.0,1.0,1.0,1.3513513e-17
2222,0.98825777,1.0,1.0,0.72431564,0.5714286,1.0,0.96223366,0.9469183,1.0,1.0,1.0,9.708738e-18
2223,0.9906577,1.6270745e-19,1.0,0.8447492,0.95674926,0.9132951,0.9816456,0.9670003,1.0,1.5923567e-18,1.0235415e-18,2.7777777e-17
2224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2226,0.9911124,7.582651e-20,1.7250302e-19,0.06293755,0.8292309,0.8430691,0.99707645,0.9003381,7.817997e-20,1.0,8.1366965e-19,4.7619047e-17
2227,0.9958991,2.0508613e-19,3.4305318e-19,0.99277204,0.9457054,0.9211833,0.9999951,0.99986815,1.0604454e-18,1.0,8.333333e-17,1.5384615e-17
2228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2230,0.99996585,1.0,1.0,1.0,1.0,0.99996585,1.0,1.0,1.0,1.0,1.0,1.0
2231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2232,0.9998388,1.0,1.0,8.3333335e-18,1.0,1.0,1.0,0.99996585,1.0,1.0,1.0,1.0
2233,0.9921441,1.0,1.0,0.8627294,1.0,1.0,0.8705151,0.8831416,1.0,9.250694e-19,1.0,1.0
