,background,left_ventricle,right_ventricle,left_atrium,right_atrium,myocardium,descending_aorta,pulmonary_trunk,ascending_aorta,vena_cava,auricle,coronary_artery
1022,0.9931324,1.0,1.0,0.7735125,0.9538261,0.9981754,1.0,0.7978197,1.0,1.0,1.0,1.0
1023,0.9955026,0.9999512,0.9998877,0.38335288,7.132668e-19,0.9993909,0.68979806,0.6953748,1.0,4.1666667e-18,1.0,1.0
1024,0.99830085,1.0,1.0,0.9994642,1.0,0.9991741,1.0,0.33548388,1.0,1.0,1.0,1.0
1025,0.99965155,1.0,1.0,1.0,1.0,0.99965155,1.0,1.0,1.0,1.0,1.0,1.0
1026,0.9995454,1.0,1.0,0.65030676,1.0,1.0,1.0,0.464,1.0,1.0,1.0,1.0
1027,0.9960237,0.95542926,0.94642544,0.81273764,0.99993813,0.9543304,1.0,0.8743777,1.0,1.0,1.0,1.5151515e-17
1028,0.9996711,1.0,1.0,1.0,1.0,1.0,0.9996711,1.0,1.0,1.0,1.0,1.0
1029,0.9946476,1.0,0.87797993,0.8676957,0.9502922,0.9131842,0.8741722,0.9370102,0.93767256,1.7094017e-18,1.0,3.2258065e-17
1030,0.9899271,1.0,1.0,0.7476185,3.3311127e-19,0.9991105,1.0,0.7379147,1.0,1.0,1.0,1.0
1031,0.99667734,1.0,1.0,0.5013355,0.99991375,0.9981443,1.0,0.3699703,1.0,1.0,1.0,1.0
1032,0.99698627,1.0,0.9999951,0.8109059,0.9988871,0.8681625,1.0,0.39650145,1.0,1.0,1.0,7.518797e-18
