,Image,F1,Jaccard,Recall,Precision
199,.\files\images\images\heart14-slice199_axial.png,0.9750305555555555,0.9512776803644553,0.9750305555555555,0.9750305555555555
200,.\files\images\images\heart14-slice200_axial.png,0.9739277777777777,0.9491805320179975,0.9739277777777777,0.9739277777777777
201,.\files\images\images\heart14-slice201_axial.png,0.9722055555555555,0.9459143905774501,0.9722055555555555,0.9722055555555555
202,.\files\images\images\heart14-slice202_axial.png,0.9707194444444445,0.9431048116132897,0.9707194444444445,0.9707194444444445
203,.\files\images\images\heart14-slice203_axial.png,0.9688805555555555,0.9396394964480351,0.9688805555555555,0.9688805555555555
204,.\files\images\images\heart14-slice204_axial.png,0.9669861111111111,0.936082391061753,0.9669861111111111,0.9669861111111111
205,.\files\images\images\heart14-slice205_axial.png,0.9646527777777778,0.9317190958481454,0.9646527777777778,0.9646527777777778
206,.\files\images\images\heart14-slice206_axial.png,0.9632166666666667,0.9290433552494092,0.9632166666666667,0.9632166666666667
207,.\files\images\images\heart14-slice207_axial.png,0.960675,0.924325884588555,0.960675,0.960675
208,.\files\images\images\heart14-slice208_axial.png,0.9612944444444445,0.9254734792770917,0.9612944444444445,0.9612944444444445
209,.\files\images\images\heart14-slice209_axial.png,0.9607388888888889,0.9244441831001726,0.9607388888888889,0.9607388888888889
210,.\files\images\images\heart14-slice210_axial.png,0.9622861111111111,0.9273135123414985,0.9622861111111111,0.9622861111111111
211,.\files\images\images\heart14-slice211_axial.png,0.9619861111111111,0.926756492767973,0.9619861111111111,0.9619861111111111
212,.\files\images\images\heart14-slice212_axial.png,0.9607833333333333,0.9245264862957676,0.9607833333333333,0.9607833333333333
213,.\files\images\images\heart14-slice213_axial.png,0.9603944444444444,0.923806571937006,0.9603944444444444,0.9603944444444444
214,.\files\images\images\heart14-slice214_axial.png,0.9609277777777778,0.9247940203065769,0.9609277777777778,0.9609277777777778
215,.\files\images\images\heart14-slice215_axial.png,0.9615083333333333,0.9258700519182468,0.9615083333333333,0.9615083333333333
216,.\files\images\images\heart14-slice216_axial.png,0.9602944444444445,0.9236215381491555,0.9602944444444445,0.9602944444444445
217,.\files\images\images\heart14-slice217_axial.png,0.9580416666666667,0.919462550485864,0.9580416666666667,0.9580416666666667
218,.\files\images\images\heart14-slice218_axial.png,0.9551472222222223,0.9141452676746059,0.9551472222222223,0.9551472222222223
219,.\files\images\images\heart14-slice219_axial.png,0.9534111111111111,0.9109700296200355,0.9534111111111111,0.9534111111111111
220,.\files\images\images\heart14-slice220_axial.png,0.9539194444444444,0.9118986481283309,0.9539194444444444,0.9539194444444444
221,.\files\images\images\heart14-slice221_axial.png,0.9560111111111111,0.9157292010344937,0.9560111111111111,0.9560111111111111
222,.\files\images\images\heart14-slice222_axial.png,0.9571944444444445,0.9179030926187368,0.9571944444444445,0.9571944444444445
223,.\files\images\images\heart14-slice223_axial.png,0.9577944444444444,0.9190072335911555,0.9577944444444444,0.9577944444444444
224,.\files\images\images\heart14-slice224_axial.png,0.9584277777777778,0.9201740957846845,0.9584277777777778,0.9584277777777778
225,.\files\images\images\heart14-slice225_axial.png,0.957875,0.9191555715485187,0.957875,0.957875
226,.\files\images\images\heart14-slice226_axial.png,0.9576944444444444,0.9188231218186179,0.9576944444444444,0.9576944444444444
227,.\files\images\images\heart14-slice227_axial.png,0.9578833333333333,0.9191709181633534,0.9578833333333333,0.9578833333333333
228,.\files\images\images\heart14-slice228_axial.png,0.9577555555555556,0.9189356303703545,0.9577555555555556,0.9577555555555556
